b9300040983;Кран для писсуара  Санита;0;Сантехника;Смесители и краны для сан.узлов;Санита;Z;D0;268,2;349;;&;0;6
b9300041008;Соединитель PPSU радиаторн Дн16х3/4" alpex-duo пресс ВР евроконус Fraenkische 88616710;4;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;Fraenkische;Z;NL;109,32;117;;@;0;1
b9300041061;Грязевик горизонт сталь ТС-565.00.000-06 серия 5.903-13 корпус 426 Ду150 Ру16 фл;1;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;_;Z;NL;17 338,25;18 552;;&;0;6
b9300041104;Наконечник  зажимн Дн40х3,7х1 1/4" Ру6 НР Wipex Uponor 1018330;1;Трубопроводы и соединительные части;Труба полиэтиленовая (ПЭ, ПНД) и соединительные части;Uponor;Z;NL;1 342,34;1 670;;@;0;1
b9300041127;Радиатор сталь 22CV 400х400 Purmo 2322040040;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;2 629,62;4 816,35;;@;0;1
b9300041129;Радиатор сталь 22CV 400х700 Purmo 2322040070;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;3 202,76;5 866,57;;@;0;1
b9300041130;Радиатор сталь 22CV 400х800 Purmo 2322040080;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;3 404,66;6 235,64;;@;0;1
b9300041131;Радиатор сталь 22CV 400х900 Purmo 2322040090;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;3 624,48;6 637,28;;@;0;1
b9300041132;Радиатор сталь 22CV 400х1000 Purmo 2322040100;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;3 843,21;7 038,91;;@;0;1
b9300041134;Радиатор сталь 22CV 400х1100 Purmo 2322040110;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;4 077,13;7 466,6;;@;0;1
b9300041135;Радиатор сталь 22CV 400х1200 Purmo 2322040120;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;4 287,72;7 852,49;;@;0;1
b9300041138;Вентиль термостатическ MTB 131 М30х1,5 верх угл Purmo;0;Отопительное оборудование;Регулирующая арматура и узлы подключения для приборов отопления;Purmo;Z;D0;366,36;671,38;;@;0;1
b9300041203;Ниппель латунь переходн Ду1/2"х1 1/4" НР/НР Valtec VTr.580.N.0704;0;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;Valtec;Z;D0;119,6;217;;@;0;1
b9300041232;Конвектор Универсал ТБ-А-С КСК-20 1,000кВт конц без з/у резьба прав/лев тип У16А Сантехпром;1;Отопительное оборудование;Конвекторы;Сантехпром;Z;NL;1 657,29;1 764;;&;0;6
b9300041233;Кран для манометра 11б18бк ВР/ВР G1/2" с ручкой Ду15 ВИПРА;171;Приборы учета и КИП;Комплектующие для КИП;ВИПРА;S;Pz;146,97;203;;&;0;0
